"ポートフォリオ一覧",
"一括表示",
"PTS株価非表示",
"総件数：11件",
"選択範囲：1-11件",
"ページ：1",
"株式（現物/NISA預り（成長投資枠））",
"銘柄（コード）","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"8593 三菱ＨＣキャピタル","2025/02/04",50,1036,1084.5,+4.5,+0.42,+2425,+4.68,54225,
"1605 ＩＮＰＥＸ","2025/06/30",100,2003,2073.5,-27,-1.29,+7050,+3.52,207350,
"株式(現物/NISA預り(成長投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
261575,+9475,+3.76,-2475,-0.94,
"投資信託（金額/NISA預り（成長投資枠））",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　先進国リートインデックス","----/--/--",5697,14961,15008,+28,+0.19,+26.77,+0.31,8550.05,
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　国内債券インデックス","----/--/--",56206,9101,9047,-7,-0.08,-303.51,-0.59,50849.56,
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　先進国債券インデックス","----/--/--",33269,13752,13997,+44,+0.32,+815.09,+1.78,46566.61,
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",18603,26878,30448,+145,+0.48,+6641.27,+13.28,56642.41,
"ＳＢＩ－ＳＢＩ・Ｊ－ＲＥＩＴ（分配）ファンド（年４回決算型）","----/--/--",105319,9575,10065,-56,-0.55,+5160.63,+5.12,106003.57,
"ＳＢＩ－ＳＢＩ・ｉシェアーズ・ゴールドファンド（為替ヘッジなし）","----/--/--",136074,16168,17457,-40,-0.23,+17539.93,+7.97,237544.38,
"投資信託(金額/NISA預り(成長投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
506156.61,+29880.19,+6.27,-741.35,-0.15,
"投資信託（金額/NISA預り（つみたて投資枠））",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",259588,26966,30448,+145,+0.48,+90388.54,+12.91,790393.54,
"投資信託(金額/NISA預り(つみたて投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
790393.54,+90388.54,+12.91,+3764.03,+0.48,
"投資信託（金額/旧つみたてNISA預り）",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",352622,17753,30448,+145,+0.48,+447653.62,+71.51,1073663.46,
"三井住友ＴＡＭ－世界経済インデックスファンド","----/--/--",2557,28679,39809,+209,+0.53,+2845.94,+38.81,10179.16,
"投資信託(金額/旧つみたてNISA預り)合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
1083842.62,+450499.57,+71.13,+5166.46,+0.48,
"総合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
2641967.78,+580243.3,+28.14,+5714.14,+0.22
