"ポートフォリオ一覧",
"一括表示",
"PTS株価非表示",
"総件数：11件",
"選択範囲：1-11件",
"ページ：1",
"株式（現物/NISA預り（成長投資枠））",
"銘柄（コード）","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"8593 三菱ＨＣキャピタル","2025/02/04",50,1036,1072,-13,-1.20,+1800,+3.47,53600,
"1605 ＩＮＰＥＸ","2025/06/30",100,2003,2021,-32.5,-1.58,+1800,+0.90,202100,
"株式(現物/NISA預り(成長投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
255700,+3600,+1.43,-3900,-1.50,
"投資信託（金額/NISA預り（成長投資枠））",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　先進国リートインデックス","----/--/--",5697,14961,14960,+136,+0.92,-0.56,-0.01,8522.71,
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　国内債券インデックス","----/--/--",56206,9101,9111,+2,+0.02,+56.2,+0.11,51209.28,
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　先進国債券インデックス","----/--/--",33269,13752,13852,+75,+0.54,+332.69,+0.73,46084.21,
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",18603,26878,30243,+462,+1.55,+6259.9,+12.52,56261.05,
"ＳＢＩ－ＳＢＩ・Ｊ－ＲＥＩＴ（分配）ファンド（年４回決算型）","----/--/--",105319,9575,10126,+9,+0.09,+5803.07,+5.75,106646.01,
"ＳＢＩ－ＳＢＩ・ｉシェアーズ・ゴールドファンド（為替ヘッジなし）","----/--/--",136074,16168,17369,+53,+0.31,+16342.48,+7.43,236346.93,
"投資信託(金額/NISA預り(成長投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
505070.22,+28793.8,+6.05,+2013.68,+0.40,
"投資信託（金額/NISA預り（つみたて投資枠））",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",259588,26966,30243,+462,+1.55,+85066.98,+12.15,785071.98,
"投資信託(金額/NISA預り(つみたて投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
785071.98,+85066.98,+12.15,+11992.97,+1.55,
"投資信託（金額/旧つみたてNISA預り）",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",352622,17753,30243,+462,+1.55,+440424.87,+70.35,1066434.71,
"三井住友ＴＡＭ－世界経済インデックスファンド","----/--/--",2557,28679,39457,+342,+0.87,+2755.93,+37.58,10089.15,
"投資信託(金額/旧つみたてNISA預り)合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
1076523.86,+443180.81,+69.97,+16378.59,+1.54,
"総合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
2622366.07,+560641.6,+27.19,+26485.23,+1.02
