"ポートフォリオ一覧",
"一括表示",
"PTS株価非表示",
"総件数：11件",
"選択範囲：1-11件",
"ページ：1",
"株式（現物/NISA預り（成長投資枠））",
"銘柄（コード）","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"8593 三菱ＨＣキャピタル","2025/02/04",50,1036,1084.5,+1.5,+0.14,+2425,+4.68,54225,
"1605 ＩＮＰＥＸ","2025/06/30",100,2003,2077.5,+4.5,+0.22,+7450,+3.72,207750,
"株式(現物/NISA預り(成長投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
261975,+9875,+3.92,+525,+0.20,
"投資信託（金額/NISA預り（成長投資枠））",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　先進国リートインデックス","----/--/--",5697,14961,15082,+42,+0.28,+68.93,+0.81,8592.21,
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　国内債券インデックス","----/--/--",56206,9101,8998,-53,-0.59,-578.92,-1.13,50574.15,
"三菱ＵＦＪ－ｅＭＡＸＩＳ　Ｓｌｉｍ　先進国債券インデックス","----/--/--",33269,13752,13978,+9,+0.06,+751.87,+1.64,46503.4,
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",18603,26878,30635,-35,-0.11,+6989.14,+13.98,56990.29,
"ＳＢＩ－ＳＢＩ・Ｊ－ＲＥＩＴ（分配）ファンド（年４回決算型）","----/--/--",105319,9575,10212,+80,+0.79,+6708.82,+6.65,107551.76,
"ＳＢＩ－ＳＢＩ・ｉシェアーズ・ゴールドファンド（為替ヘッジなし）","----/--/--",136074,16168,17833,+274,+1.56,+22656.32,+10.30,242660.76,
"投資信託(金額/NISA預り(成長投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
512872.59,+36596.17,+7.68,+4261.85,+0.84,
"投資信託（金額/NISA預り（つみたて投資枠））",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",259588,26966,30635,-35,-0.11,+95242.83,+13.61,795247.83,
"投資信託(金額/NISA預り(つみたて投資枠))合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
795247.83,+95242.83,+13.61,-908.56,-0.11,
"投資信託（金額/旧つみたてNISA預り）",
"ファンド名","買付日","数量","取得単価","現在値","前日比","前日比（％）","損益","損益（％）","評価額",
"ＳＢＩ－ＳＢＩ・Ｖ・Ｓ＆Ｐ５００インデックス・ファンド","----/--/--",352622,17753,30635,-35,-0.11,+454247.66,+72.56,1080257.49,
"三井住友ＴＡＭ－世界経済インデックスファンド","----/--/--",2557,28679,39825,-2,-0.01,+2850.03,+38.86,10183.25,
"投資信託(金額/旧つみたてNISA預り)合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
1090440.74,+457097.69,+72.17,-1234.69,-0.11,
"総合計",
"評価額","含み損益","含み損益（％）","前日比","前日比（％）",
2660536.18,+598811.7,+29.04,+2643.6,+0.10
